'669','2022-04-22','2090.00','00007','7'
'670','2022-04-22','5767.00','00180','124'
'671','2022-04-23','5767.00','00156','150'
'672','2022-04-23','5767.00','00078','80'
'673','2022-04-23','5767.00','00080','83'
'674','2022-04-23','5767.00','00176','164'
'675','2022-04-23','5767.00','00121','120'
'676','2022-04-23','5767.00','00148','145'
'677','2022-04-24','5767.00','00131','130'
'678','2022-04-25','2090.00','00053','55'
'679','2022-04-25','5767.00','00124','122'
'680','2022-04-25','6032.00','00219','55'
'681','2022-04-26','5767.00','00151','134'
'682','2022-04-26','2090.00','00003','3'
'683','2022-04-26','5767.00','00145','143'
'684','2022-04-26','6032.00','00222','185'
'685','2022-04-27','5767.00','00179','144'
'686','2022-04-27','2090.00','00025','28'
'687','2022-04-27','5767.00','00199','90'
'688','2022-04-27','6032.00','00217','43'
'689','2022-04-27','2090.00','00059','60'
'690','2022-04-28','6032.00','00227','197'
'691','2022-04-28','5767.00','00146','144'
'692','2022-04-28','5767.00','00125','123'
'693','2022-04-28','5767.00','00084','71'
'694','2022-04-28','5767.00','00100','3'
'695','2022-04-29','5767.00','00149','146'
'696','2022-04-29','5767.00','00101','70'
'697','2022-04-30','5767.00','00201','130'
'698','2022-04-30','5767.00','00128','127'
'699','2022-04-30','2090.00','00034','38'
'700','2022-05-01','2090.00','00012','12'
'701','2022-05-01','5768.00','00171','159'
'702','2022-05-01','6032.00','00218','191'
'703','2022-05-02','5768.00','00153','23'
'704','2022-05-03','2090.00','00027','31'
'705','2022-05-03','5768.00','00176','164'
'706','2022-05-03','5768.00','00203','179'
'707','2022-05-03','5768.00','00195','92'
'708','2022-05-03','5768.00','00107','105'
'709','2022-05-03','5768.00','00147','140'
'710','2022-05-04','2090.00','00006','6'
'711','2022-05-04','5768.00','00105','103'
'712','2022-05-04','5768.00','00201','130'
'713','2022-05-05','5768.00','00152','33'
'714','2022-05-05','2090.00','00009','9'
'715','2022-05-05','5768.00','00151','134'
'716','2022-05-05','5768.00','00082','85'
'717','2022-05-05','5768.00','00124','122'
'718','2022-05-05','5768.00','00180','124'
'719','2022-05-05','2090.00','00029','33'
'720','2022-05-06','5768.00','00127','126'
'721','2022-05-06','5768.00','00175','6'
'722','2022-05-06','5768.00','00080','83'
'723','2022-05-07','5768.00','00122','99'
'724','2022-05-07','5768.00','00193','173'
'725','2022-05-07','2090.00','00034','38'
'726','2022-05-07','5768.00','00076','78'
'727','2022-05-08','2090.00','00008','8'
'728','2022-05-10','6032.00','00223','96'
'729','2022-05-10','2090.00','00054','56'
'730','2022-05-10','5768.00','00121','120'
'731','2022-05-11','5768.00','00100','3'
'732','2022-05-12','2090.00','00049','52'
'733','2022-05-12','2090.00','00059','60'
'734','2022-05-13','5768.00','00148','145'
'735','2022-05-13','350','00078','80'
'736','2022-05-13','5768.00','00104','102'
'737','2022-05-13','5768.00','00131','130'
'738','2022-05-13','2090.00','00003','3'
'739','2022-05-14','350','00083','13'
'740','2022-05-14','5768.00','00170','133'
'741','2022-05-14','6032.00','00228','178'
'742','2022-05-15','5768.00','00125','123'
'743','2022-05-15','5768.00','00174','163'
'744','2022-05-15','5768.00','00079','81'
'745','2022-05-15','5768.00','00101','70'
'746','2022-05-16','5768.00','00146','144'
'747','2022-05-16','2090.00','00028','32'
'748','2022-05-16','5768.00','00172','160'
'749','2022-05-16','350','00079','82'
'750','2022-05-17','5768.00','00073','75'
'751','2022-05-17','350','00080','83'
'752','2022-05-17','350','00081','84'
'753','2022-05-17','350','00082','85'
'754','2022-05-17','350','00084','71'
'755','2022-05-17','6032.00','00222','185'
'756','2022-05-17','5768.00','00077','79'
'757','2022-05-17','5768.00','00156','150'
'758','2022-05-18','5768.00','00177','118'
'759','2022-05-18','5768.00','00194','110'
'760','2022-05-18','2090.00','00036','40'
'761','2022-05-18','5768.00','00126','124'
'762','2022-05-18','6032.00','00217','43'
'763','2022-05-19','350','00076','78'
'764','2022-05-19','350','00077','79'
'765','2022-05-19','350','00073','75'
'766','2022-05-19','5768.00','00204','180'
'767','2022-05-19','5768.00','00129','128'
'768','2022-05-19','2090.00','00025','29'
'769','2022-05-19','5768.00','00130','129'
'770','2022-05-20','2090.00','00056','58'
'771','2022-05-20','6032.00','00225','195'
'772','2022-05-22','5768.00','00169','158'
'773','2022-05-22','5768.00','00149','146'
'774','2022-05-22','5768.00','00200','177'
'775','2022-05-23','6032.00','00227','197'
'776','2022-05-23','5768.00','00128','127'
'777','2022-05-24','2090.00','00050','18'
'778','2022-05-24','5768.00','00197','175'
'779','2022-05-24','2090.00','00052','54'
'780','2022-05-24','2090.00','00026','30'
'781','2022-05-25','6032.00','00219','55'
'782','2022-05-25','2090.00','00057','59'
'783','2022-05-25','5768.00','00179','144'
'784','2022-05-25','2090.00','00007','7'
'785','2022-05-25','2090.00','00058','7'
'786','2022-05-26','2090.00','00032','36'
'787','2022-05-26','2090.00','00001','1'
'788','2022-05-26','5768.00','00103','100'
'789','2022-05-26','5768.00','00202','157'
'790','2022-05-27','5768.00','00083','13'
'791','2022-05-27','2090.00','00053','55'
'792','2022-05-28','5768.00','00108','106'
'793','2022-05-29','5768.00','00099','44'
'794','2022-05-29','2090.00','00002','2'
'795','2022-05-30','5768.00','00084','71'
'796','2022-05-30','5768.00','00102','99'
'797','2022-05-30','5768.00','00078','80'
'798','2022-05-31','2090.00','00055','57'
'799','2022-05-31','5768.00','00199','90'
'800','2022-05-31','5768.00','00081','84'
'801','2022-05-31','5768.00','00145','143'
'802','2022-05-31','2090.00','00005','5'
'803','2022-06-01','6032.00','00223','96'
'804','2022-06-01','5769.00','00128','127'
'805','2022-06-01','5769.00','00203','178'
'806','2022-06-01','2090.00','00032','36'
'807','2022-06-01','2090.00','00054','56'
'808','2022-06-02','2090.00','00029','33'
'809','2022-06-02','2090.00','00001','1'
'810','2022-06-02','6032.00','00225','195'
'811','2022-06-02','2090.00','00027','31'
'812','2022-06-02','5769.00','00083','13'
'813','2022-06-03','5769.00','00204','180'
'814','2022-06-03','5769.00','00147','140'
'815','2022-06-03','2090.00','00028','32'
'816','2022-06-03','5769.00','00084','71'
'817','2022-06-04','5769.00','00179','144'
'818','2022-06-04','2090.00','00006','6'
'819','2022-06-04','2090.00','00053','55'
'820','2022-06-04','5769.00','00172','160'
'821','2022-06-04','2090.00','00052','54'
'822','2022-06-04','2090.00','00059','60'
'823','2022-06-04','5769.00','00077','79'
'824','2022-06-05','5769.00','00081','84'
'825','2022-06-05','5769.00','00122','99'
'826','2022-06-05','5769.00','00148','145'
'827','2022-06-05','5769.00','00103','101'
'828','2022-06-05','2090.00','00056','58'
'829','2022-06-06','6032.00','00227','197'
'830','2022-06-06','2090.00','00036','40'
'831','2022-06-06','2090.00','00026','30'
'832','2022-06-06','5769.00','00171','159'
'833','2022-06-06','2090.00','00049','52'
'834','2022-06-07','5769.00','00076','78'
'835','2022-06-07','2090.00','00025','29'
'836','2022-06-07','5769.00','00121','120'
'837','2022-06-08','5769.00','00078','80'
'838','2022-06-09','5769.00','00082','85'
'839','2022-06-09','2090.00','00008','8'
'840','2022-06-09','2090.00','00003','3'
'841','2022-06-09','2090.00','00034','38'
'842','2022-06-10','5769.00','00099','44'
'843','2022-06-10','2090.00','00012','12'
'844','2022-06-10','5769.00','00079','81'
'845','2022-06-10','5769.00','00200','177'
'846','2022-06-11','2090.00','00057','59'
'847','2022-06-12','5769.00','00169','158'
'848','2022-06-12','5769.00','00199','90'
'849','2022-06-12','5769.00','00125','123'
'850','2022-06-12','2090.00','00009','9'
'851','2022-06-13','5769.00','00127','125'
'852','2022-06-14','5769.00','00146','144'
'853','2022-06-14','6032.00','00217','43'
'854','2022-06-15','5769.00','00105','103'
'855','2022-06-15','2090.00','00058','7'
'856','2022-06-15','2090.00','00007','7'
'857','2022-06-15','5769.00','00131','130'
'858','2022-06-16','5769.00','00151','134'
'859','2022-06-16','5769.00','00202','157'
'860','2022-06-17','5769.00','00156','150'
'861','2022-06-17','5769.00','00194','110'
'862','2022-06-17','5769.00','00124','122'
'863','2022-06-17','2090.00','00002','2'
'864','2022-06-17','5769.00','00177','119'
'865','2022-06-17','5769.00','00153','23'
'866','2022-06-17','5769.00','00104','102'
'867','2022-06-18','2090.00','00050','18'
'868','2022-06-18','5769.00','00174','162'
'869','2022-06-19','5769.00','00107','105'
'870','2022-06-19','6032.00','00228','179'
'871','2022-06-19','5769.00','00176','164'
'872','2022-06-20','5769.00','00108','106'
'873','2022-06-20','5769.00','00073','75'
'874','2022-06-20','5769.00','00101','70'
'875','2022-06-20','5769.00','00170','133'
'876','2022-06-21','5769.00','00175','6'
'877','2022-06-21','5769.00','00080','83'
'878','2022-06-22','5769.00','00126','124'
'879','2022-06-22','5769.00','00102','99'
'880','2022-06-22','5769.00','00129','128'
'881','2022-06-23','5769.00','00195','92'
'882','2022-06-23','5769.00','00201','130'
'883','2022-06-25','5769.00','00193','173'
'884','2022-06-27','5769.00','00130','129'
'885','2022-06-27','2090.00','00055','57'
'886','2022-06-27','6032.00','00218','191'
'887','2022-06-28','5769.00','00180','124'
'888','2022-06-28','2090.00','00005','5'
'889','2022-06-28','5769.00','00145','143'
'890','2022-06-28','6032.00','00219','55'
'891','2022-06-29','6032.00','00222','185'
'892','2022-06-29','5769.00','00152','33'
'893','2022-06-30','5769.00','00197','175'
'894','2022-06-30','5769.00','00149','146'
'895','2022-06-30','5769.00','00100','3'
'896','2022-07-01','5770.00','00177','118'
'897','2022-07-01','2090.00','00025','28'
'898','2022-07-02','5770.00','00180','124'
'899','2022-07-02','5770.00','00076','78'
'900','2022-07-02','5770.00','00200','177'
'901','2022-07-02','5770.00','00204','180'
'902','2022-07-02','2090.00','00059','60'
'903','2022-07-02','5770.00','00104','102'
'904','2022-07-03','5770.00','00179','144'
'905','2022-07-03','5770.00','00078','80'
'906','2022-07-03','5770.00','00202','157'
'907','2022-07-03','2090.00','00029','33'
'908','2022-07-04','2090.00','00003','3'
'909','2022-07-04','2090.00','00054','56'
'910','2022-07-05','2090.00','00052','54'
'911','2022-07-05','2090.00','00008','8'
'912','2022-07-05','5770.00','00084','71'
'913','2022-07-05','5770.00','00156','150'
'914','2022-07-06','5770.00','00203','179'
'915','2022-07-06','2090.00','00034','38'
'916','2022-07-07','5770.00','00171','159'
'917','2022-07-07','5770.00','00081','84'
'918','2022-07-07','5770.00','00176','164'
'919','2022-07-07','5770.00','00147','140'
'920','2022-07-08','2090.00','00056','58'
'921','2022-07-08','6032.00','00227','197'
'922','2022-07-08','5770.00','00193','173'
'923','2022-07-08','5770.00','00130','129'
'924','2022-07-08','5770.00','00199','90'
'925','2022-07-09','5770.00','00146','144'
'926','2022-07-09','5770.00','00129','128'
'927','2022-07-09','2090.00','00026','30'
'928','2022-07-09','5770.00','00100','3'
'929','2022-07-10','5770.00','00201','130'
'930','2022-07-10','2090.00','00001','1'
'931','2022-07-11','5770.00','00099','44'
'932','2022-07-11','5770.00','00125','123'
'933','2022-07-12','6032.00','00219','55'
'934','2022-07-12','6032.00','00228','179'
'935','2022-07-12','5770.00','00083','13'
'936','2022-07-13','2090.00','00058','7'
'937','2022-07-13','5770.00','00127','125'
'938','2022-07-13','5770.00','00197','175'
'939','2022-07-13','5770.00','00122','99'
'940','2022-07-13','2090.00','00006','6'
'941','2022-07-13','5770.00','00152','33'
'942','2022-07-13','2090.00','00055','57'
'943','2022-07-14','5770.00','00172','160'
'944','2022-07-14','2090.00','00009','9'
'945','2022-07-15','2090.00','00027','31'
'946','2022-07-15','2090.00','00005','5'
'947','2022-07-16','5770.00','00105','103'
'948','2022-07-17','5770.00','00103','101'
'949','2022-07-17','2090.00','00049','52'
'950','2022-07-18','5770.00','00131','130'
'951','2022-07-18','5770.00','00073','75'
'952','2022-07-19','6032.00','00222','185'
'953','2022-07-19','5770.00','00149','146'
'954','2022-07-19','5770.00','00169','158'
'955','2022-07-20','5770.00','00195','92'
'956','2022-07-20','5770.00','00082','85'
'957','2022-07-20','5770.00','00174','162'
'958','2022-07-20','2090.00','00028','32'
'959','2022-07-21','5770.00','00107','105'
'960','2022-07-21','6032.00','00225','195'
'961','2022-07-22','2090.00','00012','12'
'962','2022-07-22','5770.00','00145','143'
'963','2022-07-22','6032.00','00223','96'
'964','2022-07-22','5770.00','00124','122'
'965','2022-07-23','2090.00','00036','40'
'966','2022-07-23','5770.00','00194','110'
'967','2022-07-24','5770.00','00121','120'
'968','2022-07-24','5770.00','00170','133'
'969','2022-07-24','2090.00','00007','7'
'970','2022-07-24','5770.00','00153','23'
'971','2022-07-24','5770.00','00101','70'
'972','2022-07-25','5770.00','00080','83'
'973','2022-07-26','5770.00','00077','79'
'974','2022-07-26','6032.00','00218','191'
'975','2022-07-27','5770.00','00151','134'
'976','2022-07-27','2090.00','00057','59'
'977','2022-07-27','5770.00','00175','6'
'978','2022-07-28','2090.00','00002','2'
'979','2022-07-28','5770.00','00148','145'
'980','2022-07-28','2090.00','00032','36'
'981','2022-07-29','5770.00','00079','81'
'982','2022-07-29','5770.00','00126','124'
'983','2022-07-29','5770.00','00128','127'
'984','2022-07-29','5770.00','00102','99'
'985','2022-07-30','2090.00','00050','18'
'986','2022-07-30','5770.00','00108','106'
'987','2022-07-31','6032.00','00217','43'
'988','2022-07-31','2090.00','00053','55'
'989','2022-08-01','26127.50','00128','127'
'990','2022-08-01','25748.00','00152','33'
'991','2022-08-01','26127.50','00125','123'
'992','2022-08-01','26348.00','00153','23'
'993','2022-08-01','5651.20','00002','2'
'994','2022-08-01','25848.00','00149','146'
'995','2022-08-02','25706.10','00079','81'
'996','2022-08-02','5825.80','00025','29'
'997','2022-08-02','25848.00','00156','150'
'998','2022-08-02','5825.80','00027','31'
'999','2022-08-03','25527.50','00129','128'
'1000','2022-08-03','5651.20','00012','12'
'1001','2022-08-04','24904.90','00056','58'
'1002','2022-08-04','5651.20','00003','3'
'1003','2022-08-04','5665.80','00034','38'
'1004','2022-08-04','25504.90','00052','54'
'1005','2022-08-04','25975.60','00193','173'
'1006','2022-08-04','26092.60','00197','175'
'1007','2022-08-04','25413.60','00105','103'
'1008','2022-08-04','24904.90','00059','60'
'1009','2022-08-05','25975.60','00195','92'
'1010','2022-08-05','25706.10','00080','83'
'1011','2022-08-05','25313.60','00099','44'
'1012','2022-08-05','25975.60','00204','180'
'1013','2022-08-05','25413.60','00101','70'
'1014','2022-08-05','25748.00','00148','145'
'1015','2022-08-05','25748.00','00151','134'
'1016','2022-08-05','5825.80','00028','32'
'1017','2022-08-06','26458.80','00217','43'
'1018','2022-08-06','25706.10','00076','78'
'1019','2022-08-06','25527.50','00127','126'
'1020','2022-08-06','25975.60','00194','110'
'1021','2022-08-07','5825.80','00029','33'
'1022','2022-08-07','25627.50','00131','130'
'1023','2022-08-07','24904.90','00050','18'
'1024','2022-08-07','25813.60','00108','106'
'1025','2022-08-07','5665.80','00032','36'
'1026','2022-08-08','25106.10','00081','84'
'1027','2022-08-08','5651.20','00006','6'
'1028','2022-08-08','26338.30','00225','195'
'1029','2022-08-08','25206.10','00078','80'
'1030','2022-08-08','25968.50','00172','160'
'1031','2022-08-09','25627.50','00121','120'
'1032','2022-08-09','5637.00','00291','152'
'1033','2022-08-10','26348.00','00145','143'
'1034','2022-08-10','26213.10','00200','177'
'1035','2022-08-10','26568.50','00175','6'
'1036','2022-08-10','25527.50','00130','129'
'1037','2022-08-11','25813.60','00100','3'
'1038','2022-08-11','26338.30','00218','191'
'1039','2022-08-11','25504.90','00057','59'
'1040','2022-08-11','25968.50','00176','164'
'1041','2022-08-11','25968.50','00180','124'
'1042','2022-08-11','26338.30','00222','185'
'1043','2022-08-12','5665.80','00026','30'
'1044','2022-08-12','25206.10','00084','71'
'1045','2022-08-12','26213.10','00202','157'
'1046','2022-08-13','25504.90','00053','55'
'1047','2022-08-13','25313.60','00104','102'
'1048','2022-08-13','26092.60','00203','178'
'1049','2022-08-14','25848.00','00146','144'
'1050','2022-08-14','25968.50','00169','158'
'1051','2022-08-14','5811.20','00001','1'
'1052','2022-08-14','25968.50','00170','133'
'1053','2022-08-14','5811.20','00005','5'
'1054','2022-08-15','25413.60','00103','100'
'1055','2022-08-15','25527.50','00126','124'
'1056','2022-08-16','26221.30','00227','197'
'1057','2022-08-16','24904.90','00049','52'
'1058','2022-08-16','25968.50','00177','119'
'1059','2022-08-16','26092.60','00201','130'
'1060','2022-08-16','25813.60','00107','105'
'1061','2022-08-16','26458.80','00223','96'
'1062','2022-08-16','25968.50','00171','159'
'1063','2022-08-17','25975.60','00199','90'
'1064','2022-08-17','26458.80','00219','55'
'1065','2022-08-17','26468.50','00179','144'
'1066','2022-08-17','25313.60','00102','99'
'1067','2022-08-17','5651.20','00007','7'
'1068','2022-08-17','25527.50','00122','99'
'1069','2022-08-18','26338.30','00228','179'
'1070','2022-08-18','25968.50','00174','163'
'1071','2022-08-18','25527.50','00124','122'
'1072','2022-08-18','5665.80','00036','40'
'1073','2022-08-18','25606.10','00077','79'
'1074','2022-08-18','5797.00','00299','80'
'1075','2022-08-18','25106.10','00073','75'
'1076','2022-08-18','25004.90','00058','7'
'1077','2022-08-19','25748.00','00147','140'
'1078','2022-08-19','5797.00','00296','151'
'1079','2022-08-20','5651.20','00009','9'
'1080','2022-08-20','24904.90','00054','56'
'1081','2022-08-20','25206.10','00083','13'
'1082','2022-08-20','25504.90','00055','57'
'1083','2022-08-21','5651.20','00008','8'
'1084','2022-08-21','25106.10','00082','85'
'1085','2022-09-01','6048.00','00104','102'
'1086','2022-09-02','6333.60','00204','180'
'1087','2022-09-02','6048.00','00058','7'
'1088','2022-09-03','6048.00','00171','159'
'1089','2022-09-03','6048.00','00053','55'
'1090','2022-09-03','6048.00','00152','33'
'1091','2022-09-03','2194.50','00009','9'
'1092','2022-09-03','6048.00','00129','128'
'1093','2022-09-04','6048.00','00151','134'
'1094','2022-09-04','6048.00','00049','52'
'1095','2022-09-04','6333.60','00195','92'
'1096','2022-09-04','6048.00','00179','144'
'1097','2022-09-05','6048.00','00175','6'
'1098','2022-09-05','2194.50','00296','151'
'1099','2022-09-06','6048.00','00102','99'
'1100','2022-09-06','6048.00','00103','101'
'1101','2022-09-06','6048.00','00054','56'
'1102','2022-09-06','6048.00','00126','124'
'1103','2022-09-07','6048.00','00172','160'
'1104','2022-09-07','6333.60','00225','195'
'1105','2022-09-07','2194.50','00002','2'
'1106','2022-09-07','6048.00','00081','84'
'1107','2022-09-08','6048.00','00156','150'
'1108','2022-09-08','6333.60','00218','191'
'1109','2022-09-08','6048.00','00107','105'
'1110','2022-09-08','6048.00','00124','122'
'1111','2022-09-08','6333.60','00227','197'
'1112','2022-09-11','6048.00','00153','23'
'1113','2022-09-12','6333.60','00197','175'
'1114','2022-09-12','6048.00','00130','129'
'1115','2022-09-12','6048.00','00057','59'
'1116','2022-09-12','2194.50','00026','30'
'1117','2022-09-12','6048.00','00083','13'
'1118','2022-09-13','2194.50','00028','32'
'1119','2022-09-13','6048.00','00176','164'
'1120','2022-09-13','6333.60','00194','110'
'1121','2022-09-13','6048.00','00079','81'
'1122','2022-09-14','6048.00','00169','158'
'1123','2022-09-14','6333.60','00223','96'
'1124','2022-09-14','6048.00','00148','145'
'1125','2022-09-14','6333.60','00217','43'
'1126','2022-09-14','2194.50','00032','36'
'1127','2022-09-14','6048.00','00100','3'
'1128','2022-09-15','6048.00','00078','80'
'1129','2022-09-15','6048.00','00122','99'
'1130','2022-09-15','6048.00','00170','133'
'1131','2022-09-16','2194.50','00001','1'
'1132','2022-09-16','6048.00','00082','85'
'1133','2022-09-16','6333.60','00201','130'
'1134','2022-09-16','6333.60','00199','90'
'1135','2022-09-16','6048.00','00121','120'
'1136','2022-09-17','2194.50','00012','12'
'1137','2022-09-17','2194.50','00007','7'
'1138','2022-09-17','2194.50','00299','80'
'1139','2022-09-17','6333.60','00200','177'
'1140','2022-09-17','6333.60','00202','157'
'1141','2022-09-17','6048.00','00084','71'
'1142','2022-09-18','6048.00','00080','83'
'1143','2022-09-18','2194.50','00006','6'
'1144','2022-09-18','6048.00','00101','70'
'1145','2022-09-18','2194.50','00003','3'
'1146','2022-09-18','6048.00','00108','106'
'1147','2022-09-18','6048.00','00149','146'
'1148','2022-09-19','6048.00','00073','75'
'1149','2022-09-19','6048.00','00177','118'
'1150','2022-09-19','6048.00','00052','54'
'1151','2022-09-19','6048.00','00050','18'
'1152','2022-09-20','2194.50','00034','38'
'1153','2022-09-20','6048.00','00147','140'
'1154','2022-09-20','6333.60','00193','173'
'1155','2022-09-20','2194.50','00036','40'
'1156','2022-09-20','2194.50','00008','8'
'1157','2022-09-20','6048.00','00146','144'
'1158','2022-09-21','6333.60','00228','179'
'1159','2022-09-21','6333.60','00219','55'
'1160','2022-09-21','2194.50','00025','29'
'1161','2022-09-22','6333.60','00222','185'
'1162','2022-09-22','6048.00','00105','103'
'1163','2022-09-22','6048.00','00077','79'
'1164','2022-09-22','6048.00','00099','44'
'1165','2022-09-23','6048.00','00055','57'
'1166','2022-09-23','2194.50','00027','31'
'1167','2022-09-24','6048.00','00128','127'
'1168','2022-09-24','2194.50','00005','5'
'1169','2022-09-27','6048.00','00127','126'
'1170','2022-09-27','6048.00','00180','124'
'1171','2022-09-27','6048.00','00125','123'
'1172','2022-09-28','6333.60','00203','178'
'1173','2022-09-28','6048.00','00059','60'
'1174','2022-09-28','2194.50','00029','33'
'1175','2022-09-28','2194.50','00291','152'
'1176','2022-09-29','6048.00','00145','143'
'1177','2022-09-29','6048.00','00131','130'
'1178','2022-09-29','6048.00','00056','58'
'1179','2022-09-29','6048.00','00076','78'
'1180','2022-09-30','6048.00','00174','163'
'1181','2022-10-01','6048.00','00170','133'
'1182','2022-10-01','6048.00','00172','160'
'1183','2022-10-02','6048.00','00105','103'
'1184','2022-10-03','6048.00','00099','44'
'1185','2022-10-03','6048.00','00059','60'
'1186','2022-10-04','6048.00','00078','80'
'1187','2022-10-04','6048.00','00056','58'
'1188','2022-10-04','2194.50','00036','40'
'1189','2022-10-05','6048.00','00130','129'
'1190','2022-10-05','2194.50','00002','2'
'1191','2022-10-05','2194.50','00005','5'
'1192','2022-10-05','6048.00','00126','124'
'1193','2022-10-06','6333.60','00227','197'
'1194','2022-10-06','6333.60','00200','177'
'1195','2022-10-06','6048.00','00054','56'
'1196','2022-10-07','6048.00','00145','143'
'1197','2022-10-08','6048.00','00083','13'
'1198','2022-10-08','6048.00','00122','99'
'1199','2022-10-08','6333.60','00197','175'
'1200','2022-10-08','6048.00','00179','144'
'1201','2022-10-08','6048.00','00180','124'
'1202','2022-10-08','6048.00','00049','52'
'1203','2022-10-08','6048.00','00107','105'
'1204','2022-10-09','6048.00','00082','85'
'1205','2022-10-09','6048.00','00057','59'
'1206','2022-10-10','2194.50','00003','3'
'1207','2022-10-10','6048.00','00175','6'
'1208','2022-10-11','6333.60','00202','157'
'1209','2022-10-11','6048.00','00149','146'
'1210','2022-10-11','6048.00','00055','57'
'1211','2022-10-11','6048.00','00171','159'
'1212','2022-10-11','6048.00','00153','23'
'1213','2022-10-12','2194.50','00025','29'
'1214','2022-10-13','6333.60','00217','43'
'1215','2022-10-14','6048.00','00147','140'
'1216','2022-10-14','2194.50','00032','36'
'1217','2022-10-14','6048.00','00151','134'
'1218','2022-10-14','2194.50','00296','151'
'1219','2022-10-14','5637.00','00290','230'
'1220','2022-10-15','6048.00','00084','71'
'1221','2022-10-15','6333.60','00222','185'
'1222','2022-10-15','6048.00','00148','145'
'1223','2022-10-15','6333.60','00201','130'
'1224','2022-10-16','6048.00','00129','128'
'1225','2022-10-16','6333.60','00228','179'
'1226','2022-10-16','2194.50','00012','12'
'1227','2022-10-16','2194.50','00026','30'
'1228','2022-10-16','6048.00','00152','33'
'1229','2022-10-17','2194.50','00291','152'
'1230','2022-10-17','6048.00','00177','119'
'1231','2022-10-17','6048.00','00058','7'
'1232','2022-10-17','2194.50','00008','8'
'1233','2022-10-18','6333.60','00199','90'
'1234','2022-10-18','6048.00','00053','55'
'1235','2022-10-18','2194.50','00027','31'
'1236','2022-10-18','6333.60','00218','191'
'1237','2022-10-18','6048.00','00169','158'
'1238','2022-10-19','6048.00','00081','84'
'1239','2022-10-19','6048.00','00100','3'
'1240','2022-10-19','6048.00','00146','144'
'1241','2022-10-19','6048.00','00108','106'
'1242','2022-10-20','6333.60','00204','180'
'1243','2022-10-20','6048.00','00052','54'
'1244','2022-10-20','6048.00','00128','127'
'1245','2022-10-21','6048.00','00174','162'
'1246','2022-10-22','6048.00','00121','120'
'1247','2022-10-22','6048.00','00125','123'
'1248','2022-10-22','6333.60','00219','55'
'1249','2022-10-22','6333.60','00203','179'
'1250','2022-10-22','6048.00','00080','83'
'1251','2022-10-22','2194.50','00028','32'
'1252','2022-10-22','2194.50','00001','1'
'1253','2022-10-24','2194.50','00009','9'
'1254','2022-10-24','6048.00','00101','70'
'1255','2022-10-25','6333.60','00193','173'
'1256','2022-10-25','6048.00','00073','75'
'1257','2022-10-26','2194.50','00007','7'
'1258','2022-10-26','6048.00','00124','122'
'1259','2022-10-26','2194.50','00006','6'
'1260','2022-10-26','6333.60','00194','110'
'1261','2022-10-26','6048.00','00102','99'
'1262','2022-10-26','6048.00','00050','18'
'1263','2022-10-27','6048.00','00077','79'
'1264','2022-10-27','2194.50','00299','80'
'1265','2022-10-28','6048.00','00176','164'
'1266','2022-10-28','6048.00','00079','82'
'1267','2022-10-28','6333.60','00195','92'
'1268','2022-10-28','2194.50','00034','38'
'1269','2022-10-28','6333.60','00225','195'
'1270','2022-10-29','6333.60','00223','96'
'1271','2022-10-29','6048.00','00103','101'
'1272','2022-10-30','2194.50','00029','33'
'1273','2022-10-30','6048.00','00076','78'
'1274','2022-10-30','6048.00','00131','130'
'1275','2022-10-30','6048.00','00156','150'
'1276','2022-10-30','6048.00','00104','102'
'1277','2022-10-31','6048.00','00127','125'
'1278','2022-11-01','2194.50','00005','5'
'1279','2022-11-01','6048.00','00104','102'
'1280','2022-11-01','6048.00','00170','133'
'1281','2022-11-02','6048.00','00102','99'
'1282','2022-11-03','6333.60','00222','185'
'1283','2022-11-03','6333.60','00199','90'
'1284','2022-11-04','2194.50','00027','31'
'1285','2022-11-04','6048.00','00049','52'
'1286','2022-11-04','2194.50','00029','33'
'1287','2022-11-04','6048.00','00101','70'
'1288','2022-11-05','6048.00','00081','84'
'1289','2022-11-05','6048.00','00053','55'
'1290','2022-11-05','6048.00','00169','158'
'1291','2022-11-05','6048.00','00080','83'
'1292','2022-11-05','6333.60','00227','197'
'1293','2022-11-06','6048.00','00058','7'
'1294','2022-11-06','6333.60','00200','177'
'1295','2022-11-07','6333.60','00228','179'
'1296','2022-11-07','6048.00','00152','33'
'1297','2022-11-07','6048.00','00100','3'
'1298','2022-11-07','6048.00','00172','160'
'1299','2022-11-08','6048.00','00180','124'
'1300','2022-11-08','6333.60','00218','191'
'1301','2022-11-08','6048.00','00077','79'
'1302','2022-11-09','2194.50','00003','3'
'1303','2022-11-09','6048.00','00082','85'
'1304','2022-11-09','6048.00','00084','71'
'1305','2022-11-09','6048.00','00148','145'
'1306','2022-11-09','6048.00','00146','144'
'1307','2022-11-09','6048.00','00050','18'
'1308','2022-11-10','6048.00','00171','159'
'1309','2022-11-10','6048.00','00177','118'
'1310','2022-11-10','6048.00','00057','59'
'1311','2022-11-11','6048.00','00052','54'
'1312','2022-11-11','6048.00','00124','122'
'1313','2022-11-11','6333.60','00197','175'
'1314','2022-11-11','2194.50','00002','2'
'1315','2022-11-11','6048.00','00076','78'
'1316','2022-11-12','6048.00','00059','60'
'1317','2022-11-13','6048.00','00055','57'
'1318','2022-11-13','2194.50','00291','152'
'1319','2022-11-13','2194.50','00007','7'
'1320','2022-11-13','6333.60','00223','96'
